TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,SalesTaxPercentage,ShiftDuringWhichSaleTookPlace
433,2024-12-21,1034,2026,403,0,1320.57,6.2,Evening
434,2024-09-13,1108,2078,403,3,855.79,6.2,Afternoon
435,2025-03-14,1094,2061,403,2,826.35,6.2,Afternoon
436,2024-07-27,1030,2057,402,3,1611.66,7.2,Afternoon
437,2024-12-29,1013,2013,401,3,2459.2,7.2,Evening
438,2024-06-28,1066,2092,404,3,1065.96,7.2,Evening
439,2025-02-12,1198,2081,404,1,1864.98,7.2,Afternoon
440,2024-12-07,1071,2086,401,0,219.34,7.2,Evening
441,2024-09-21,1171,2075,402,0,1121.71,7.2,Evening
442,2025-02-18,1149,2040,402,1,66.55,7.2,Evening
443,2024-06-02,1066,2064,403,0,1915.58,7.2,Evening
444,2025-04-18,1147,2091,404,1,4825.57,7.2,Evening
445,2024-11-22,1150,2061,401,3,1988.69,7.1,Evening
446,2025-01-26,1089,2045,401,2,231.37,7.1,Afternoon
447,2025-01-25,1019,2022,404,1,574.7,7.1,Afternoon
448,2025-05-14,1048,2025,402,2,445.39,7.1,Afternoon
449,2024-09-11,1039,2015,401,3,1540.28,7.1,Afternoon
450,2024-12-13,1032,2040,404,2,147.82,7.1,Afternoon
451,2025-05-02,1056,2016,401,3,1104.5,7.1,Afternoon
452,2024-12-03,1175,2058,401,3,66.42,7.1,Afternoon
453,2025-01-25,1025,2070,403,2,75.99,7.1,Afternoon
454,2024-12-29,1127,2053,403,3,400.78,7.1,Afternoon
455,2024-07-25,1058,2092,403,3,432.32,7.1,Afternoon
456,2025-03-20,1121,2022,404,2,635.07,7.1,Afternoon
457,2024-12-18,1101,2023,401,2,3334.38,7.,Afternoon
458,2024-11-19,1092,2071,403,3,1741.37,7.1,Evening
459,2025-05-19,1116,2036,403,3,921.51,7.2,Evening
460,2024-07-04,1118,2018,402,2,1244.0,7.2,Morning
461,2024-11-06,1020,2035,403,2,3224.23,9.2,Morning
462,2024-11-03,1199,2046,404,1,27.51,7.2,Morning
463,2024-09-05,1190,2010,402,0,1876.75,9.3,Morning
464,2024-11-25,1005,2010,401,1,1866.6,9.2,Morning
465,2024-11-02,1020,2016,402,1,1343.92,9.2,Morning
466,2025-04-12,1121,2069,403,1,1410.36,9.2,Morning
467,2024-08-13,1161,2072,404,2,989.22,9.2,Morning
468,2024-09-02,1020,2033,402,0,1528.67,9.1,Morning
469,2024-07-27,1136,2091,404,3,3186.52,9.1,Morning
470,2025-03-19,1048,2071,404,1,1309.68,9.1,Morning
471,2025-03-31,1066,2030,403,2,1714.29,9.1,Morning
472,2024-08-15,1163,2057,403,3,87.82,9.1,Morning
473,2024-06-22,1047,2036,403,3,503.98,9.1,Morning
474,2024-08-02,1087,2063,403,0,1694.92,9.1,Morning
475,2025-05-15,1005,2091,402,2,4227.13,9.1,Morning
476,2024-07-21,1063,2056,402,0,1483.88,9.2,Morning
477,2024-07-10,1053,2087,403,1,132.26,9.2,Morning
478,2025-05-10,1064,2038,402,0,474.69,9.2,Morning
479,2024-07-18,1083,2041,401,1,688.97,9.2,Evening
480,2025-03-14,1152,2019,402,0,2022.9,9.2,Evening
481,2025-05-22,1015,2023,401,1,3012.58,9.1,Evening
482,2025-01-11,1112,2002,404,1,127.0,9.1,Evening
483,2025-02-09,1138,2024,402,2,586.88,8.1,Evening
484,2025-04-01,1141,2097,402,2,2543.36,8.1,Afternoon
485,2025-03-11,1187,2013,403,1,785.04,8.1,Afternoon
486,2025-05-21,1048,2063,402,2,677.95,8.3,Afternoon
487,2024-07-11,1011,2016,402,1,423.65,8.3,Evening
488,2024-06-14,1099,2067,403,,1449.8,8.3,Afternoon
489,2024-06-06,1167,2010,404,0,1499.78,8.9,Evening
490,2025-04-23,1181,2039,403,0,850.71,8.9,Evening
491,2024-08-29,1025,2068,404,1,1897.63,8.9,Afternoon
492,2024-12-17,1191,2039,403,3,1250.64,8.9,Evening
493,2024-08-14,1086,2068,404,2,1993.86,8.9,Afternoon
494,2025-04-06,1162,2092,403,1,1122.97,8.9,Evening
495,2025-02-27,1115,2050,401,2,1059.34,8.5,Evening
496,2025-05-30,1076,2027,403,,1394.95,8.5,Evening
497,2024-09-21,1142,2073,402,3,319.9,8.5,Evening
498,2024-10-25,1059,2041,401,1,3756.11,8.3,Evening
499,2025-03-17,1066,2038,401,3,159.05,8.3,Afternoon
500,2025-03-08,1111,2015,402,0,1282.78,8.3,Evening
501,2024-06-23,1081,2019,403,1,3531.36,8.3,Evening
502,2025-05-31,1192,2064,401,2,338.62,8.3,Afternoon
503,2024-10-13,1190,2079,403,3,1086.69,8.3,Evening
504,2024-07-27,1124,2073,402,1,569.2,8.3,Evening
505,2024-11-14,1147,2079,404,1,3172.45,8.2,Evening
506,2024-06-11,1089,2056,402,1,778.95,8.2,Afternoon
507,2025-03-04,1028,2031,402,2,1402.9,8.2,Afternoon
508,2024-07-17,1005,2070,402,2,97.23,8.2,Afternoon
509,2025-05-30,1171,2039,401,0,4051.35,8.2,Afternoon
510,2024-12-31,1034,2041,403,0,4475.31,8.2,Afternoon
511,2024-11-01,1130,2012,403,0,1026.27,8.2,Afternoon
512,2024-11-22,1005,2097,403,3,582.68,8.2,Afternoon
513,2025-01-31,1077,2097,403,2,4506.81,8.3,Evening
514,2025-03-26,1020,2054,404,0,2843.23,9.3,Evening
515,2025-01-27,1175,2035,402,2,1981.78,9.3,Evening
516,2024-12-13,1116,2087,402,2,1802.35,9.3,Evening
517,2025-04-30,1197,2039,402,0,4277.85,9.3,Evening
518,2024-07-31,1089,2052,404,2,416.47,9.2,Afternoon
519,2024-07-26,1020,2078,402,1,750.56,9.2,Afternoon
520,2025-02-01,1128,2060,403,3,318.15,9.2,Afternoon
521,2024-08-19,1034,2052,402,1,178.97,9.2,Afternoon
522,2025-05-06,1157,2041,404,3,688.22,9.2,Afternoon
523,2025-02-22,1080,2095,401,3,1761.65,9.2,Afternoon
524,2025-04-18,1005,2005,404,0,907.13,9.2,Afternoon
525,2025-04-20,1073,2054,403,0,4566.54,9.2,Afternoon
526,2024-11-23,1023,2014,402,1,680.75,9.2,Afternoon
527,2024-06-11,1182,2058,401,1,290.91,9.2,Afternoon
528,2024-07-19,1092,2079,402,3,1268.98,9.2,Afternoon
529,2024-10-13,1038,2023,402,0,1892.83,9.1,Evening
530,2025-03-08,1160,2023,402,,554.93,9.1,Evening
531,2024-12-02,1001,2063,402,3,911.66,9.1,Evening
532,2024-12-27,1020,2071,402,,1323.89,9.1,Afternoon
533,2024-06-16,1170,2077,403,0,863.07,9.1,Afternoon
534,2024-08-13,1156,2089,402,2,231.6,9.1,Afternoon
535,2024-09-30,1097,2097,404,0,1105.46,7.1,Afternoon
536,2025-02-04,1134,2026,402,0,1959.73,7.1,Afternoon
537,2024-12-10,1020,2040,403,2,96.0,7.2,Afternoon
538,2024-12-02,1127,2023,402,1,?,7.2,Afternoon
539,2024-06-11,1030,2026,404,2,1621.78,7.2,Afternoon
540,2024-08-27,1176,2019,403,2,1012.27,7.2,Afternoon
541,2024-10-12,1145,2003,402,2,984.26,7.2,Afternoon
542,2024-11-26,1116,2080,404,2,1637.62,7.2,Afternoon
543,2025-05-07,1020,2086,403,0,1386.71,7.2,Afternoon
544,2025-03-20,1090,2023,403,2,3319.3,7.2,Afternoon
545,2025-04-05,1099,2019,403,2,1721.74,7.2,Afternoon
546,2024-07-07,1095,2038,402,1,1580.64,7.2,Afternoon
547,2025-03-12,1113,2061,402,3,1071.07,7.2,Afternoon
548,2025-03-11,1066,2066,402,0,1441.67,7.2,Afternoon
549,2024-12-07,1034,2076,401,0,1544.05,7.2,Afternoon
550,2025-02-27,1020,2026,403,2,672.34,7.2,Afternoon
551,2024-11-16,1116,2019,401,0,2076.43,7.2,Afternoon
552,2024-10-07,1020,2021,401,2,148.92,7.3,Afternoon
553,2024-06-13,1012,2013,401,1,4510.74,7.3,Afternoon
554,2025-01-04,1114,2039,403,0,3900.84,7.3,Evening
555,2024-11-23,1032,2041,404,1,4530.65,7.3,Afternoon
556,2024-09-14,1046,2085,403,2,109.02,7.3,Afternoon
557,2024-11-26,1118,2036,403,1,841.09,7.3,Evening
558,2025-02-13,1066,2068,404,3,525.2,7.3,Evening
559,2024-08-05,1016,2070,404,3,57.91,7.3,Evening
560,2025-02-04,1066,2091,404,3,939.44,7.3,Evening
561,2024-11-17,1103,2019,404,0,4176.65,7.3,Evening
562,2025-04-22,1162,2096,402,3,810.47,7.3,Afternoon
563,2024-12-21,1089,2041,404,2,3122.27,7.2,Afternoon
564,2024-12-28,1032,2007,403,0,?,7.2,Afternoon
565,2024-12-17,1028,2003,402,3,1437.96,8.2,Afternoon
566,2024-11-07,1054,2060,402,3,752.56,8.2,Afternoon
567,2024-11-09,1171,2013,401,1,2690.16,8.2,Evening
568,2024-11-15,1021,2079,404,3,2544.77,8.2,Evening
569,2024-11-12,1098,2023,404,3,1565.37,8.2,Evening
570,2024-12-03,1139,2004,401,2,988.99,8.2,Afternoon
571,2025-02-01,1020,2010,401,0,1101.43,8.2,Afternoon
572,2024-12-21,1087,2001,404,3,696.45,9.2,Afternoon
573,2024-10-19,1075,2013,403,2,2629.22,9.,Afternoon
574,2024-08-09,1020,2079,401,0,845.88,9.2,Afternoon
575,2025-03-14,1157,2041,401,1,3825.35,9.2,Afternoon
576,2025-01-18,1044,2035,404,0,879.81,9.1,Evening
577,2024-07-31,1039,2096,404,1,1465.7,9.1,Evening
578,2024-08-09,1088,2041,401,,2643.04,9.1,Afternoon
579,2024-11-26,1136,2079,404,3,4672.5,9.1,Afternoon
580,2024-11-19,1135,2005,401,2,891.98,9.1,Afternoon
581,2025-05-03,1085,2019,403,3,3538.81,9.1,Afternoon
582,2024-09-07,1197,2054,402,0,4242.6,9.1,Afternoon
583,2024-06-06,1066,2044,402,2,96.22,9.1,Afternoon
584,2024-07-09,1168,2027,401,0,1229.14,9.1,Afternoon
585,2024-10-28,1165,2023,401,2,3472.15,9.1,Evening
586,2024-07-03,1070,2088,403,0,171.66,9.1,Afternoon
587,2024-11-01,1066,2033,402,3,441.3,9.1,Evening
588,2024-11-02,1027,2079,402,0,3719.3,9.1,Afternoon
589,2024-07-13,1020,2002,404,0,1345.98,9.1,Afternoon
590,2024-09-17,1100,2065,404,3,1572.83,9.1,Afternoon
591,2025-03-14,1000,2088,404,2,640.51,9.1,Afternoon
592,2024-06-24,1165,2097,403,3,1804.81,9.1,Afternoon
593,2024-08-23,1098,2038,404,2,1776.17,9.1,Afternoon
594,2024-11-15,1034,2039,402,0,3395.33,9.1,Afternoon
595,2024-12-03,1115,2002,401,2,133.49,9.1,Afternoon
596,2024-07-20,1170,2086,402,1,121.91,9.1,Evening
597,2024-07-29,1120,2079,401,1,3346.98,9.1,Evening
598,2025-04-28,1024,2021,401,0,1210.21,9.2,Evening
599,2024-12-30,1071,2094,404,1,1931.15,9.2,Afternoon
600,2024-08-27,1116,2009,403,3,61.79,9.2,Afternoon
601,2024-08-08,1034,2039,404,0,863.25,9.22,Afternoon
602,2024-06-04,1180,2036,404,3,452.01,9.2,Afternoon
603,2025-01-10,1105,2023,401,3,896.1,9.2,Afternoon
604,2025-03-30,1107,2035,402,0,4382.29,9.2,Evening
605,2025-05-28,1118,2084,402,1,340.97,9.2,Afternoon
606,2025-04-05,1127,2013,401,2,1631.22,9.2,Evening
607,2024-12-30,1116,2013,402,0,1022.29,9.2,Evening
608,2025-04-25,1151,2053,402,2,264.76,9.2,Evening
609,2024-09-02,1005,2048,402,,155.96,9.2,Afternoon
610,2024-11-15,1032,2054,402,1,4890.0,9.2,Afternoon
611,2024-08-23,1034,2019,404,1,1489.34,9.2,Afternoon
612,2024-09-28,1116,2070,402,3,40.3,9.2,Afternoon
613,2024-11-26,1003,2094,402,3,1789.05,9.1,Afternoon
614,2024-12-25,1034,2005,401,0,818.92,9.1,Afternoon
615,2025-03-24,1025,2030,401,0,842.91,9.1,Afternoon
616,2024-08-30,1061,2011,401,2,945.6,9.1,Afternoon
617,2024-12-20,1116,2017,404,2,1422.61,9.1,Evening
618,2024-06-01,1098,2042,401,2,1244.38,9.1,Evening
619,2024-12-20,1066,2042,401,2,266.38,9.1,Morning
620,2024-10-25,1093,2082,401,1,703.11,9.1,Morning
621,2024-12-13,1188,2074,402,1,1800.97,9.1,Morning
622,2024-12-04,1013,2054,404,0,2893.57,9.1,Morning
623,2025-03-29,1115,2086,401,3,811.83,9.1,Morning
624,2024-08-14,1019,2041,401,3,1419.15,9.1,Morning
625,2025-05-16,1005,2069,402,3,1307.13,9.1,Morning
626,2024-09-27,1071,2066,403,2,1584.31,9.1,Afternoon
627,2024-11-29,1135,2056,404,1,647.67,9.1,Afternoon
628,2025-03-15,1089,2098,401,2,374.41,9.1,Afternoon
629,2025-05-05,1073,2023,402,0,1924.82,9.1,Afternoon
630,2024-07-23,1047,2013,403,1,2929.4,9.1,Evening
631,2024-08-07,1006,2063,402,2,1941.79,9.1,Evening
632,2024-12-14,1165,2060,403,1,1470.66,7.1,Evening
633,2025-05-04,1028,2005,402,0,833.18,7.1,Evening
634,2025-04-05,1023,2070,402,1,117.39,7.1,Evening
635,2024-08-20,1032,2011,404,2,1047.53,7.1,Evening
636,2024-06-24,1101,2079,403,0,2081.1,7.2,Afternoon
637,2025-05-24,1022,2091,404,2,3776.0,7.2,Afternoon
638,2025-04-26,1106,2039,401,2,4403.87,7.2,Afternoon
639,2025-05-28,1005,2079,403,3,3898.6,7.1,Afternoon
640,2024-07-27,1005,2091,401,2,1867.61,7.1,Afternoon
641,2024-12-17,1006,2019,403,3,3496.61,7.1,Afternoon
642,2024-09-26,1071,2041,404,0,2127.92,7.1,Afternoon
643,2024-11-28,1066,2060,401,0,367.55,7.1,Afternoon
644,2024-06-26,1177,2023,401,3,4798.2,7.1,Evening
645,2024-06-21,1163,2065,402,1,1217.59,7.1,Evening
646,2024-08-09,1080,2087,403,2,1181.09,7.1,Afternoon
647,2025-03-29,1020,2062,404,1,351.38,7.1,Evening
648,2024-08-31,1066,2009,401,0,53.62,8.2,Evening
649,2024-10-24,1152,2043,402,0,281.26,8.2,Evening
650,2024-07-24,1176,2023,402,0,3933.61,8.2,Afternoon
651,2024-07-18,1032,2005,402,0,1821.63,8.2,Afternoon
652,2024-06-19,1002,2015,402,1,735.49,8.2,Afternoon
653,2024-07-09,1071,2044,403,1,183.26,8.2,Afternoon
654,2025-03-28,1135,2035,403,0,944.09,8.2,Afternoon
655,2024-08-28,1181,2089,402,0,741.9,8.2,Afternoon
656,2024-10-30,1071,2097,403,0,2731.17,8.1,Afternoon
657,2024-10-23,1184,2054,404,2,3812.78,8.1,Afternoon
658,2025-02-01,1057,2037,404,0,1614.75,8.1,Afternoon
659,2025-05-10,1003,2062,401,0,819.88,8.1,Afternoon
660,2025-02-04,1189,2021,401,1,1210.17,8.7,Afternoon
661,2025-05-29,1005,2035,403,3,3500.05,8.7,Afternoon
662,2025-05-15,1130,2091,401,3,3327.67,8.7,Afternoon
663,2024-07-26,1034,2063,401,3,687.56,7.7,Afternoon
664,2024-10-01,1194,2097,404,1,2740.55,7.7,Afternoon
665,2024-12-04,1138,2097,401,0,1915.52,7.7,Afternoon
666,2024-10-28,1008,2041,402,1,2250.86,7.7,Afternoon
667,2025-03-07,1125,2087,404,1,813.2,7.7,Afternoon
668,2024-12-01,1157,2098,403,0,299.99,7.7,Afternoon
669,2024-10-25,1149,2054,404,2,2353.68,7.7,Evening
670,2024-06-24,1071,2075,401,0,273.22,7.77,Afternoon
671,2024-08-10,1009,2054,404,3,4935.94,7.7,Afternoon
672,2024-10-29,1146,2091,401,1,2762.46,7.7,Afternoon
673,2025-03-07,1157,2079,402,0,2911.25,7.7,Afternoon
674,2024-09-26,1005,2079,401,0,1730.14,8.7,Afternoon
675,2024-12-19,1109,2019,403,2,2929.76,8.7,Afternoon
676,2024-08-22,1159,2085,402,1,465.26,8.7,Evening
677,2025-05-18,1119,2097,404,0,2139.24,8.7,Evening
678,2024-08-01,1020,2052,403,0,1699.64,8.7,Evening
679,2024-09-17,1041,2039,402,0,624.67,8.7,Evening
680,2025-03-19,1124,2055,404,0,581.79,8.6,Afternoon
681,2024-06-13,1071,2022,401,3,157.89,8.2,Afternoon
682,2025-04-25,1076,2052,403,0,1687.63,8.6,Evening
683,2025-04-05,1066,2074,403,0,288.44,8.5,Evening
684,2025-03-22,1149,2095,402,1,391.55,8.5,Afternoon
685,2025-05-22,1065,2007,404,0,876.37,8.5,Afternoon
686,2025-01-30,1037,2091,403,0,4573.53,8.5,Afternoon
687,2024-06-15,1013,2085,402,3,1919.04,8.5,Evening
688,2024-10-24,1031,2030,404,3,1839.96,8.5,Evening
689,2024-09-30,1193,2035,402,2,3950.33,8.5,Evening
690,2024-11-07,1066,2062,404,2,1759.68,8.5,Evening
691,2025-03-28,1178,2019,403,2,623.08,8.5,Evening
692,2024-06-22,1161,2082,402,,645.82,8.5,Afternoon
693,2024-12-21,1071,2098,402,3,672.83,7.3,Afternoon
694,2024-11-27,1066,2039,403,1,2154.2,7.3,Afternoon
695,2024-11-02,1146,2013,402,3,3655.68,7.3,Afternoon
696,2024-08-09,1109,2019,401,1,1028.08,7.3,Afternoon
697,2025-02-15,1116,2063,401,1,1730.78,7.3,Afternoon
698,2025-03-14,1126,2055,402,2,419.26,7.3,Afternoon
699,2024-08-14,1007,2041,402,1,3579.2,7.3,Afternoon
700,2024-11-22,1116,2088,404,3,1485.4,7.3,Afternoon
701,2024-09-13,1034,2035,404,0,0.0,7.3,Afternoon
702,2024-12-04,1101,2016,401,2,1011.04,7.3,Afternoon
703,2024-10-15,1022,2070,404,0,146.99,7.3,Afternoon
704,2024-12-03,1071,2055,403,2,1535.05,7.3,Afternoon
705,2024-09-16,1042,2046,402,3,30.81,7.3,Evening
706,2024-09-03,1020,2091,404,3,2104.34,7.3,Evening
707,2025-02-10,1126,2023,401,1,1312.95,7.3,Evening
708,2024-08-09,1069,2084,402,0,1163.04,7.3,Evening
709,2024-11-09,1032,2042,401,0,1201.16,7.3,Evening
710,2025-05-15,1039,2091,404,2,526.12,7.3,Afternoon
711,2025-05-22,1115,2070,402,0,49.61,7.3,Evening
712,2025-03-20,1140,2048,401,1,1553.217,7.3,Evening
713,2024-11-04,1071,2079,403,1,2708.8,7.3,Afternoon
714,2024-11-14,1079,2077,402,0,1049.67,7.3,Evening
715,2024-11-30,1121,2039,404,3,3262.41,7.3,Evening
716,2024-11-15,1010,2059,402,1,1078.19,9.3,Afternoon
717,2025-01-12,1032,2061,403,1,635.8,9.3,Afternoon
718,2024-09-10,1145,2019,401,3,2590.95,8.3,Afternoon
719,2025-02-15,1090,2019,401,3,1319.94,8.3,Afternoon
720,2024-11-02,1020,2046,404,2,138.54,8.2,Evening
721,2025-03-24,1066,2077,403,0,84.93,8.2,Evening
722,2024-11-03,1032,2051,404,2,1928.13,8.2,Afternoon
723,2025-01-25,1022,2013,402,0,1346.99,8.2,Evening
724,2024-06-12,1037,2055,402,3,872.66,8.2,Evening
725,2024-07-19,1189,2062,404,,523.13,8.2,Afternoon
726,2024-09-28,1100,2013,401,3,4318.77,8.2,Afternoon
727,2025-02-22,1141,2004,404,3,168.37,8.2,Evening
728,2024-06-08,1141,2079,404,2,2463.04,8.2,Evening
729,2024-08-06,1120,2029,402,2,129.48,8.2,Afternoon
730,2025-02-14,1075,2049,404,2,1609.52,8.2,Afternoon
731,2025-04-05,1072,2011,404,1,1009.76,8.2,Evening
732,2025-03-17,1126,2029,401,2,59.99,8.2,Afternoon
733,2024-08-05,1128,2019,403,1,1508.43,8.2,Evening
734,2024-09-14,1090,2098,403,0,1856.93,8.2,Afternoon
735,2024-11-15,1193,2019,401,0,1251.71,8.2,Afternoon
736,2024-07-20,1089,2041,404,3,946.82,8.2,Evening
737,2025-01-12,1035,2035,404,0,4141.15,8.2,Afternoon
738,2024-10-16,1021,2079,403,1,3890.78,8.2,Afternoon
739,2024-11-11,1005,2052,404,2,913.03,8.2,Afternoon
740,2025-03-08,1132,2010,403,1,816.87,8.2,Afternoon
741,2024-06-16,1038,2007,403,2,661.71,8.2,Afternoon
742,2024-10-17,1135,2018,404,1,1267.5,8.1,Afternoon
743,2024-12-31,1088,2083,404,2,1098.0,8.1,Evening
744,2024-11-02,1032,2069,403,2,1526.24,7.1,Afternoon
745,2024-08-06,1020,2041,404,0,4287.13,7.1,Afternoon
746,2024-09-14,1031,2019,404,0,4923.28,7.1,Afternoon
747,2025-03-22,1144,2080,402,2,1639.4,7.1,Evening
748,2024-12-20,1005,2031,401,1,754.47,7.1,Afternoon
749,2024-07-12,1105,2013,404,3,851.33,7.1,Afternoon
750,2025-01-26,1143,2050,403,3,1393.58,7.1,Morning
751,2025-05-14,1106,2018,402,3,1423.82,7.1,Morning
752,2025-04-12,1071,2004,402,2,281.59,7.1,Morning
753,2025-04-09,1089,2005,402,2,641.36,7.1,Morning
754,2024-11-29,1036,2053,401,2,470.38,7.1,Morning
755,2025-03-28,1031,2008,401,2,1805.56,7.1,Morning
756,2025-03-13,1184,2016,402,3,1351.08,7.1,Morning
757,2024-08-02,1022,2085,404,3,139.35,7.1,Morning
758,2025-01-24,1071,2021,401,2,291.37,9.1,Morning
759,2024-12-17,1034,2066,402,0,1875.55,9.1,Morning
760,2024-08-14,1071,2039,404,2,702.43,9.2,Morning
761,2025-04-12,1005,2013,403,0,947.0,9.2,Morning
762,2024-08-09,1020,2019,403,1,4825.06,92.,Afternoon
763,2024-08-15,1076,2040,402,2,141.82,9.2,Evening
764,2025-04-26,1071,2075,402,3,575.11,9.2,Evening
765,2024-10-07,1016,2052,402,0,1928.78,9.2,Afternoon
766,2025-01-25,1116,2046,404,1,29.93,9.2,Evening
767,2024-12-13,1071,2054,404,,4825.01,9.4,Afternoon
768,2024-12-31,1042,2091,403,3,4290.97,9.4,Afternoon
769,2024-08-27,1072,2097,401,3,4237.24,9.4,Afternoon
770,2025-02-18,1110,2097,403,2,4908.38,9.4,Afternoon
771,2025-02-10,1169,2043,402,2,1399.1,9.4,Afternoon
772,2025-01-12,1032,2013,402,3,2921.59,9.4,Afternoon
773,2025-03-15,1019,2085,404,2,783.93,9.4,Afternoon
774,2024-12-27,1196,2001,401,1,481.97,9.4,Afternoon
775,2024-06-08,1181,2011,403,1,1012.93,9.4,Afternoon
776,2024-10-24,1180,2026,401,3,590.83,9.4,Afternoon
777,2024-12-03,1071,2072,402,,176.85,9.4,Afternoon
778,2024-09-14,1058,2093,403,0,1401.32,9.4,Afternoon
779,2024-12-11,1143,2000,404,0,679.85,9.4,Afternoon
780,2025-04-05,1031,2059,404,0,487.87,9.4,Afternoon
781,2024-09-21,1114,2046,402,0,41.59,9.4,Afternoon
782,2025-02-01,1063,2054,403,,625.43,9.4,Afternoon
783,2024-11-14,1089,2031,401,2,1652.19,9.4,Evening
784,2024-12-07,1066,2079,404,3,884.91,9.4,Afternoon
785,2024-06-27,1089,2088,401,0,911.74,9.4,Afternoon
786,2024-10-01,1016,2013,401,3,3277.86,9.4,Afternoon
787,2024-11-08,1168,2058,404,3,1257.5,9.4,Afternoon
788,2024-10-15,1006,2042,402,0,181.71,9.4,Afternoon
789,2025-03-15,1116,2032,403,3,318.46,9.4,Afternoon
790,2024-06-20,1005,2083,403,1,651.92,9.4,Afternoon
791,2024-10-16,1002,2084,402,,1678.59,9.3,Afternoon
792,2025-04-11,1050,2081,402,2,977.66,9.3,Afternoon
793,2025-02-02,1177,2070,403,3,24.68,9.3,Afternoon
794,2025-04-18,1126,2013,402,3,1575.59,9.3,Evening
795,2025-02-22,1084,2048,402,0,193.78,9.3,Afternoon
796,2024-06-14,1020,2080,403,,435.76,9.3,Afternoon
797,2024-08-11,1184,2097,402,0,1678.05,9.3,Afternoon
798,2024-07-13,1035,2014,403,2,770.8,9.3,Afternoon
799,2024-10-26,1005,2008,401,1,423.78,9.3,Afternoon
800,2024-10-29,1153,2081,402,1,623.66,9.3,Afternoon
801,2024-08-02,1020,2065,404,0,1592.44,9.3,Afternoon
802,2024-12-30,1005,2082,403,3,1439.35,9.3,Afternoon
803,2024-12-09,1126,2074,404,0,1795.03,9.3,Afternoon
804,2024-11-20,1071,2046,402,2,21.87,9.3,Afternoon
805,2025-03-01,1132,2074,401,2,961.72,9.3,Afternoon
806,2024-11-08,1081,2013,402,2,2115.92,9.3,Afternoon
807,2024-07-05,1131,2010,403,0,752.46,9.3,Afternoon
808,2024-12-14,1172,2040,403,1,115.33,9.3,Afternoon
809,2025-02-24,1002,2036,403,3,1652.63,9.3,Evening
810,2025-03-04,1116,2029,402,1,82.22,9.3,Afternoon
811,2025-03-15,1184,2043,401,1,1886.76,9.3,Afternoon
812,2024-11-09,1142,2023,402,0,3464.82,9.3,Afternoon
813,2024-10-20,1005,2051,403,0,112.81,9.3,Afternoon
814,2024-07-28,1084,2077,404,1,174.23,7.3,Afternoon
815,2024-11-01,1084,2057,403,0,396.39,7.2,Afternoon
816,2025-03-30,1006,2019,404,1,2859.78,7.2,Afternoon
817,2024-11-21,1002,2079,404,0,2382.86,7.2,Afternoon
818,2025-02-26,1052,2035,403,3,3087.91,7.2,Afternoon
819,2024-10-04,1032,2013,402,3,1610.78,7.2,Afternoon
820,2024-10-11,1125,2073,401,2,1841.85,7.2,Afternoon
821,2024-10-18,1076,2022,404,3,1826.12,7.2,Afternoon
822,2024-08-16,1100,2005,402,1,1274.76,7.2,Afternoon
823,2024-09-27,1178,2027,404,0,199.24,7.2,Afternoon
824,2024-07-14,1083,2021,403,0,192.73,7.2,Afternoon
825,2025-02-04,1097,2046,402,0,109.27,7.2,Afternoon
826,2024-07-27,1118,2008,401,1,903.56,7.2,Afternoon
827,2024-11-25,1041,2013,401,0,2258.82,7.2,Afternoon
828,2024-07-04,1173,2091,403,0,2895.34,7.2,Afternoon
829,2024-11-16,1066,2039,404,,0.0,7.2,Evening
830,2025-03-09,1063,2030,402,3,78.39,7.2,Afternoon
831,2025-03-28,1016,2019,402,0,984.58,7.2,Afternoon
832,2024-10-11,1048,2069,404,0,256.48,7.2,Afternoon
833,2024-10-09,1089,2035,404,2,2160.41,7.2,Afternoon
834,2024-06-29,1020,2063,401,1,234.75,7.2,Afternoon
835,2024-10-09,1099,2098,402,2,1349.42,7.2,Afternoon
836,2024-06-29,1032,2081,402,0,1251.88,7.2,Afternoon
837,2025-04-25,1188,2031,401,,628.4,7.2,Afternoon
838,2024-08-02,1034,2039,404,2,1928.92,7.2,Afternoon
839,2025-03-15,1005,2036,401,2,451.34,7.2,Afternoon
840,2024-06-23,1063,2089,402,3,407.91,7.2,Afternoon
841,2025-01-04,1032,2035,401,1,1065.02,7.2,Afternoon
842,2024-08-11,1052,2019,404,2,1388.91,7.2,Afternoon
843,2024-11-11,1077,2091,402,3,4876.5,7.2,Afternoon
844,2024-11-04,1032,2078,404,3,793.77,7.2,Afternoon
845,2025-04-10,1076,2019,402,3,1774.52,7.2,Afternoon
846,2024-12-18,1085,2091,402,1,0.0,7.2,Afternoon
847,2025-04-12,1095,2053,404,2,650.23,7.2,Afternoon
848,2025-05-28,1034,2015,404,1,900.78,7.2,Afternoon
849,2024-09-13,1184,2046,403,3,112.99,7.2,Afternoon
850,2024-09-07,1089,2086,401,1,938.17,7.2,Afternoon
851,2025-01-29,1154,2084,402,,1306.57,7.2,Afternoon
852,2025-05-03,1150,2010,402,1,543.1,7.2,Afternoon
853,2024-10-01,1168,2075,403,0,1166.59,7.2,Afternoon
854,2025-03-19,1068,2095,404,0,1641.96,7.2,Afternoon
855,2024-06-01,1005,2083,403,1,413.48,7.3,Afternoon
856,2024-07-26,1128,2057,402,0,1627.9,7.3,Afternoon
